filename distance
../data/17flower_images/image_0029.jpg 20127.99
../data/17flower_images/image_1036.jpg 4009.67
../data/17flower_images/image_0555.jpg 119969.13
../data/17flower_images/image_0523.jpg 1893375.08
../data/17flower_images/image_0158.jpg 12302.59
../data/17flower_images/image_0872.jpg 13722.88
../data/17flower_images/image_0751.jpg 300812.7
../data/17flower_images/image_0558.jpg 98911.06
../data/17flower_images/image_0675.jpg 9040663.2
../data/17flower_images/image_1226.jpg 14527.03
../data/17flower_images/image_1057.jpg 113748.78
../data/17flower_images/image_0513.jpg 72860.66
../data/17flower_images/image_0541.jpg 124781.46
../data/17flower_images/image_1042.jpg 766232.76
../data/17flower_images/image_0568.jpg 38710.92
../data/17flower_images/image_0337.jpg 53744.96
../data/17flower_images/image_0914.jpg 4082.09
../data/17flower_images/image_1129.jpg 3542.84
../data/17flower_images/image_0780.jpg 9442736.41
../data/17flower_images/image_0469.jpg 1050120.94
../data/17flower_images/image_0054.jpg 1140878.26
../data/17flower_images/image_0695.jpg 245737.81
../data/17flower_images/image_0061.jpg 28208.1
../data/17flower_images/image_0129.jpg 534423.61
../data/17flower_images/image_0400.jpg 117470.39
../data/17flower_images/image_0521.jpg 1140604.96
../data/17flower_images/image_0287.jpg 3440901.0
../data/17flower_images/image_1177.jpg 397951.33
../data/17flower_images/image_0609.jpg 142354.59
../data/17flower_images/image_0646.jpg 1964588.55
../data/17flower_images/image_0744.jpg 604610.59
../data/17flower_images/image_0705.jpg 37003.69
../data/17flower_images/image_1066.jpg 21756.89
../data/17flower_images/image_0983.jpg 455636.61
../data/17flower_images/image_0017.jpg 853481.45
../data/17flower_images/image_1161.jpg 150975.79
../data/17flower_images/image_0612.jpg 2091.54
../data/17flower_images/image_0048.jpg 46075.35
../data/17flower_images/image_0091.jpg 56251.54
../data/17flower_images/image_0565.jpg 16774.22
../data/17flower_images/image_1208.jpg 364357.58
../data/17flower_images/image_1101.jpg 662371.01
../data/17flower_images/image_1045.jpg 99458.2
../data/17flower_images/image_0220.jpg 1509022.83
../data/17flower_images/image_0316.jpg 1526.1
../data/17flower_images/image_0068.jpg 8271.76
../data/17flower_images/image_0627.jpg 77186.31
../data/17flower_images/image_0809.jpg 68481.73
../data/17flower_images/image_0217.jpg 6291382.47
../data/17flower_images/image_0079.jpg 579110.68
../data/17flower_images/image_1202.jpg 103846.19
../data/17flower_images/image_0057.jpg 4339.02
../data/17flower_images/image_1254.jpg 138615.79
../data/17flower_images/image_0828.jpg 8960.2
../data/17flower_images/image_0333.jpg 2192.23
../data/17flower_images/image_1332.jpg 362160.62
../data/17flower_images/image_1072.jpg 2890.0
../data/17flower_images/image_0664.jpg 6476933.47
../data/17flower_images/image_0908.jpg 104102.65
../data/17flower_images/image_0104.jpg 1446.35
../data/17flower_images/image_1335.jpg 3383084.63
../data/17flower_images/image_1215.jpg 31554.1
../data/17flower_images/image_1305.jpg 1128705.0
../data/17flower_images/image_0551.jpg 94891.78
../data/17flower_images/image_0848.jpg 8956.02
../data/17flower_images/image_0855.jpg 2221.04
../data/17flower_images/image_0991.jpg 1154788.33
../data/17flower_images/image_0756.jpg 400072.77
../data/17flower_images/image_0694.jpg 623114.33
../data/17flower_images/image_1141.jpg 160649.7
../data/17flower_images/image_0211.jpg 88660.88
../data/17flower_images/image_0039.jpg 6290133.51
../data/17flower_images/image_0396.jpg 69793.25
../data/17flower_images/image_0398.jpg 659618.91
../data/17flower_images/image_0050.jpg 49751.42
../data/17flower_images/image_1160.jpg 257010.74
../data/17flower_images/image_0582.jpg 3579.7
../data/17flower_images/image_0802.jpg 2385.71
../data/17flower_images/image_0570.jpg 54092.74
../data/17flower_images/image_0251.jpg 96358.44
../data/17flower_images/image_0199.jpg 8635.87
../data/17flower_images/image_0556.jpg 6174.92
../data/17flower_images/image_0465.jpg 49263.8
../data/17flower_images/image_0857.jpg 6339952.74
../data/17flower_images/image_0140.jpg 768106.91
../data/17flower_images/image_0411.jpg 30610.86
../data/17flower_images/image_0490.jpg 16115.49
../data/17flower_images/image_0721.jpg 54780.57
../data/17flower_images/image_0110.jpg 11929.0
../data/17flower_images/image_0406.jpg 1476984.09
../data/17flower_images/image_0114.jpg 26072.37
../data/17flower_images/image_0803.jpg 11410.87
../data/17flower_images/image_0421.jpg 118934.76
../data/17flower_images/image_0018.jpg 200943.94
../data/17flower_images/image_0634.jpg 990140.63
../data/17flower_images/image_0693.jpg 202752.04
../data/17flower_images/image_0157.jpg 394533.23
../data/17flower_images/image_0749.jpg 230730.62
../data/17flower_images/image_1266.jpg 537663.5
../data/17flower_images/image_0598.jpg 3179.85
../data/17flower_images/image_0420.jpg 43853.76
../data/17flower_images/image_0176.jpg 257305.19
../data/17flower_images/image_0845.jpg 1583.58
../data/17flower_images/image_1105.jpg 74441.01
../data/17flower_images/image_0173.jpg 935313.04
../data/17flower_images/image_0219.jpg 413716.05
../data/17flower_images/image_0966.jpg 38859.89
../data/17flower_images/image_0419.jpg 1486761.75
../data/17flower_images/image_0661.jpg 12552120.89
../data/17flower_images/image_0710.jpg 91315.1
../data/17flower_images/image_0596.jpg 3721.05
../data/17flower_images/image_0781.jpg 448645.56
../data/17flower_images/image_1264.jpg 26479.53
../data/17flower_images/image_0504.jpg 455632.49
../data/17flower_images/image_0831.jpg 14789.51
../data/17flower_images/image_0769.jpg 197785.53
../data/17flower_images/image_0468.jpg 30589.24
../data/17flower_images/image_1204.jpg 185796.09
../data/17flower_images/image_0572.jpg 903290.63
../data/17flower_images/image_0237.jpg 388516.99
../data/17flower_images/image_0149.jpg 67852.82
../data/17flower_images/image_0239.jpg 8019.25
../data/17flower_images/image_1247.jpg 1929133.73
../data/17flower_images/image_0297.jpg 19866.23
../data/17flower_images/image_0814.jpg 32332.16
../data/17flower_images/image_0008.jpg 190100.35
../data/17flower_images/image_0252.jpg 13005.21
../data/17flower_images/image_1032.jpg 630992.18
../data/17flower_images/image_0081.jpg 92883.64
../data/17flower_images/image_0092.jpg 44803.9
../data/17flower_images/image_1120.jpg 1559962.44
../data/17flower_images/image_0874.jpg 1494.91
../data/17flower_images/image_0070.jpg 10086.23
../data/17flower_images/image_0299.jpg 44127.45
../data/17flower_images/image_1280.jpg 2659342.43
../data/17flower_images/image_0089.jpg 2792.55
../data/17flower_images/image_0608.jpg 58676.43
../data/17flower_images/image_0792.jpg 531387.69
../data/17flower_images/image_1050.jpg 1449303.4
../data/17flower_images/image_0944.jpg 11097.11
../data/17flower_images/image_1020.jpg 40396.51
../data/17flower_images/image_0491.jpg 116266.46
../data/17flower_images/image_0341.jpg 97826.67
../data/17flower_images/image_0417.jpg 3201238.4
../data/17flower_images/image_1334.jpg 2397002.18
../data/17flower_images/image_0832.jpg 18183.82
../data/17flower_images/image_0789.jpg 745824.39
../data/17flower_images/image_0892.jpg 21192.66
../data/17flower_images/image_0512.jpg 622810.03
../data/17flower_images/image_1231.jpg 5394.39
../data/17flower_images/image_0963.jpg 19144.1
../data/17flower_images/image_1053.jpg 982668.94
../data/17flower_images/image_1087.jpg 86947.47
../data/17flower_images/image_0463.jpg 5826034.33
../data/17flower_images/image_1143.jpg 2061169.99
../data/17flower_images/image_1341.jpg 2389857.94
../data/17flower_images/image_0171.jpg 2306.63
../data/17flower_images/image_0725.jpg 707548.39
../data/17flower_images/image_1116.jpg 365134.01
../data/17flower_images/image_0253.jpg 498503.25
../data/17flower_images/image_0962.jpg 11520.38
../data/17flower_images/image_1138.jpg 28625.89
../data/17flower_images/image_0489.jpg 187988.73
../data/17flower_images/image_1005.jpg 1527292.54
../data/17flower_images/image_0288.jpg 100883.59
../data/17flower_images/image_0697.jpg 46317.69
../data/17flower_images/image_1360.jpg 1515347.54
../data/17flower_images/image_0119.jpg 2325009.52
../data/17flower_images/image_0603.jpg 60770.04
../data/17flower_images/image_0821.jpg 85911.2
../data/17flower_images/image_0912.jpg 5223.25
../data/17flower_images/image_1256.jpg 378811.58
../data/17flower_images/image_0897.jpg 56195.16
../data/17flower_images/image_0056.jpg 8559.44
../data/17flower_images/image_0978.jpg 119210.45
../data/17flower_images/image_0404.jpg 188244.1
../data/17flower_images/image_1296.jpg 5487.54
../data/17flower_images/image_1122.jpg 32788.97
../data/17flower_images/image_0035.jpg 3257773.1
../data/17flower_images/image_0372.jpg 576147.13
../data/17flower_images/image_0699.jpg 65055.19
../data/17flower_images/image_0577.jpg 1704456.38
../data/17flower_images/image_0012.jpg 91587.73
../data/17flower_images/image_0231.jpg 118367.41
../data/17flower_images/image_0355.jpg 892697.31
../data/17flower_images/image_1343.jpg 607985.05
../data/17flower_images/image_0752.jpg 7688.58
../data/17flower_images/image_0047.jpg 41894.86
../data/17flower_images/image_0430.jpg 385280.13
../data/17flower_images/image_0074.jpg 78540.66
../data/17flower_images/image_0317.jpg 689946.39
../data/17flower_images/image_0618.jpg 6409754.01
../data/17flower_images/image_0533.jpg 348958.08
../data/17flower_images/image_0186.jpg 259285.49
../data/17flower_images/image_1325.jpg 1567.1
../data/17flower_images/image_1236.jpg 3964.37
../data/17flower_images/image_0010.jpg 112954.92
../data/17flower_images/image_0714.jpg 212451.39
../data/17flower_images/image_1108.jpg 31164.78
../data/17flower_images/image_1352.jpg 1030781.3
../data/17flower_images/image_0270.jpg 451970.33
../data/17flower_images/image_0235.jpg 32807.41
../data/17flower_images/image_0941.jpg 24222.1
../data/17flower_images/image_0818.jpg 15614.56
../data/17flower_images/image_0854.jpg 121077.22
../data/17flower_images/image_0722.jpg 32360.48
../data/17flower_images/image_0581.jpg 9950.41
../data/17flower_images/image_0614.jpg 1416.44
../data/17flower_images/image_0263.jpg 104664.45
../data/17flower_images/image_0194.jpg 253449.59
../data/17flower_images/image_1274.jpg 369465.34
../data/17flower_images/image_0690.jpg 1227525.57
../data/17flower_images/image_0282.jpg 181278.96
../data/17flower_images/image_0926.jpg 52643.09
../data/17flower_images/image_0930.jpg 415941.79
../data/17flower_images/image_1073.jpg 1112112.99
../data/17flower_images/image_1327.jpg 4689733.26
../data/17flower_images/image_1270.jpg 81370.22
../data/17flower_images/image_0589.jpg 2253080.26
../data/17flower_images/image_0383.jpg 4400.22
../data/17flower_images/image_1210.jpg 2784.95
../data/17flower_images/image_0004.jpg 127085.13
../data/17flower_images/image_1184.jpg 6539.81
../data/17flower_images/image_0806.jpg 28409.51
../data/17flower_images/image_0496.jpg 55076.33
../data/17flower_images/image_1216.jpg 74690.65
../data/17flower_images/image_1318.jpg 2413436.27
../data/17flower_images/image_0599.jpg 101100.3
../data/17flower_images/image_0352.jpg 80624.84
../data/17flower_images/image_0545.jpg 3115.64
../data/17flower_images/image_0610.jpg 19518.54
../data/17flower_images/image_0673.jpg 998040.89
../data/17flower_images/image_0826.jpg 7955.5
../data/17flower_images/image_0097.jpg 4551.31
../data/17flower_images/image_1090.jpg 321118.05
../data/17flower_images/image_0807.jpg 21393.08
../data/17flower_images/image_0952.jpg 41731.89
../data/17flower_images/image_0900.jpg 18206.57
../data/17flower_images/image_0153.jpg 251915.14
../data/17flower_images/image_1137.jpg 20853.88
../data/17flower_images/image_0938.jpg 5327.8
../data/17flower_images/image_1009.jpg 129239.47
../data/17flower_images/image_1035.jpg 22000.26
../data/17flower_images/image_0613.jpg 1883384.72
../data/17flower_images/image_0428.jpg 4665189.28
../data/17flower_images/image_1193.jpg 2034.01
../data/17flower_images/image_0877.jpg 1058998.15
../data/17flower_images/image_0909.jpg 92831.32
../data/17flower_images/image_0728.jpg 2682140.7
../data/17flower_images/image_0797.jpg 17219.97
../data/17flower_images/image_0203.jpg 16679.36
../data/17flower_images/image_0225.jpg 1676124.35
../data/17flower_images/image_0328.jpg 553556.75
../data/17flower_images/image_0416.jpg 31809.67
../data/17flower_images/image_0100.jpg 11516.89
../data/17flower_images/image_0127.jpg 17651.89
../data/17flower_images/image_0481.jpg 928868.99
../data/17flower_images/image_0226.jpg 2476714.11
../data/17flower_images/image_1285.jpg 61490.55
../data/17flower_images/image_0101.jpg 2291.8
../data/17flower_images/image_0525.jpg 1518399.6
../data/17flower_images/image_0678.jpg 555296.88
